name,start,salary,target,debut,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Drew Eubanks,2020,1764740.0,0.015930563,2018,PF,21,23.0,0.0,4.9,0.7,1.1,0.577,0.0,0.0,0.0,0.7,1.1,0.577,0.577,0.5,0.6,0.846,0.3,1.2,1.5,0.3,0.1,0.2,0.3,0.5,1.8
Drew Eubanks,2021,9938.0,8.84e-05,2018,C,22,22.5,1.5,8.65,1.35,2.05,0.6095,0.0,0.0,0.5,1.3,2.05,0.6065,0.613,0.7,0.9,0.8075,0.8,1.9,2.7,0.5,0.15,0.5,0.65,1.1,3.35
Drew Eubanks,2022,1968175.0,0.015916663,2018,C,23,33.0,2.0,10.43333333,1.6,2.633333333,0.595,0.0,0.0,0.666666667,1.566666667,2.633333333,0.591666667,0.599,0.933333333,1.266666667,0.780333333,1.0,2.3,3.3,0.6,0.2,0.633333333,0.7,1.266666667,4.166666667
Drew Eubanks,2023,2500629.0,0.01866141,2018,C,24,60.25,17.0,12.75,2.116666667,3.475,0.59375,0.025,0.1,0.55075,2.066666667,3.391666667,0.597583333,0.598333333,1.066666667,1.425,0.776333333,1.258333333,2.7,3.966666667,0.766666667,0.275,0.616666667,0.825,1.425,5.366666667
Drew Gooden,2015,3423500.0,0.048907143,2002,C,32,53.8,26.0,20.82,3.746666667,8.26,0.4412,0.16,0.56,0.230066667,3.566666667,7.74,0.4536,0.4512,2.013333333,2.413333333,0.816133333,1.993333333,3.693333333,5.68,1.146666667,0.56,0.506666667,1.246666667,2.253333333,9.626666666
Duane Washington Jr.,2023,2019706.0,0.015072433,2021,PG,21,48.0,7.0,20.2,3.6,8.9,0.405,1.7,4.5,0.377,1.9,4.4,0.434,0.5,1.0,1.3,0.754,0.1,1.6,1.7,1.8,0.5,0.1,1.2,1.4,9.9
Duncan Robinson,2021,18000000.0,0.140332002,2018,SG,25,44.0,34.5,20.2,2.8,6.25,0.4305,2.2,5.3,0.366,0.6,0.9,0.6905,0.5835,0.6,0.7,0.799,0.1,2.05,2.25,0.85,0.4,0.15,0.65,1.65,8.4
Dwayne Bacon,2020,1751429.0,0.016047544,2017,SG,23,48.0,9.5,15.6,2.1,4.8,0.425,0.55,1.4,0.3465,1.6,3.4,0.4515,0.4765,0.6,0.8,0.7695,0.15,2.1,2.2,0.9,0.3,0.05,0.4,1.3,5.3
Dwayne Bacon,2021,1789256.0,0.015916665,2017,SG,24,45.0,10.0,16.26666667,2.133333333,5.3,0.399333333,0.533333333,1.5,0.325666667,1.633333333,3.766666667,0.425333333,0.446666667,0.7,1.0,0.733,0.233333333,2.133333333,2.333333333,1.033333333,0.4,0.0666666667,0.566666667,1.3,5.433333333
Dwayne Bacon,2022,1968175.0,0.015916663,2017,SG,25,51.75,20.0,18.625,2.625,6.5,0.4,0.6,1.85,0.3155,2.025,4.625,0.43125,0.44575,1.025,1.35,0.75575,0.275,2.275,2.525,1.1,0.45,0.075,0.575,1.325,6.8
Dwight Howard,2007,16647180.0,0.28891523,2004,C,26,71.33333333,71.33333333,36.86666667,7.266666667,12.33333333,0.592666667,0.0,0.1,0.0,7.266666667,12.23333333,0.597666667,0.592666667,6.033333333,10.76666667,0.559666667,3.733333333,10.2,13.93333333,1.7,1.266666667,2.433333333,3.366666667,3.233333333,20.6
Dwight Howard,2013,21897818.0,0.34261022,2004,C,26,71.33333333,71.33333333,36.86666667,7.266666667,12.33333333,0.592666667,0.0,0.1,0.0,7.266666667,12.23333333,0.597666667,0.592666667,6.033333333,10.76666667,0.559666667,3.733333333,10.2,13.93333333,1.7,1.266666667,2.433333333,3.366666667,3.233333333,20.6
Dwight Howard,2016,23500000.0,0.2432259,2004,C,29,64.0,64.0,35.04,6.92,11.82,0.5856,0.0,0.08,0.1906,6.9,11.74,0.589,0.5866,5.06,9.48,0.5308,3.4,9.34,12.74,1.54,1.1,2.0,3.16,3.34,18.94
Dwight Howard,2018,5470425.0,0.053700586,2004,C,31,66.6,66.6,32.22,5.88,9.82,0.603,0.0,0.06,0.1906,5.86,9.76,0.606,0.604,3.9,7.5,0.5178,3.34,8.58,11.92,1.44,0.9,1.66,2.72,3.26,15.68
Dwight Howard,2019,2564753.0,0.023499661,2004,C,32,67.6,67.6,31.14,5.88,9.92,0.5984,0.0,0.06,0.1858,5.86,9.88,0.6016,0.5994,3.78,7.04,0.5342,3.3,8.62,11.94,1.42,0.8,1.5,2.64,3.12,15.58
Dwight Howard,2020,2564753.0,0.023499661,2004,C,33,55.2,55.2,29.52,5.5,9.2,0.6048,0.0,0.04,0.1286,5.5,9.18,0.6074,0.6054,3.44,6.3,0.5456,3.18,8.16,11.34,1.14,0.8,1.22,2.36,3.2,14.48
Dwight Howard,2021,2641691.0,0.023499662,2004,C,34,60.8,47.4,27.34,4.86,7.94,0.632,0.0,0.06,0.1486,4.86,7.9,0.635,0.6334,3.06,5.6,0.5428,3.14,7.58,10.7,1.04,0.74,1.18,2.04,3.18,12.82
Dwight Powell,2016,9317188.0,0.094717351,2014,PF,23,58.0,0.0,6.466666667,1.0,1.966666667,0.566,0.0666666667,0.3,0.182,0.933333333,1.666666667,0.590333333,0.581666667,0.7,0.933333333,0.677333333,0.466666667,0.866666667,1.3,0.233333333,0.333333333,0.166666667,0.4,1.066666667,2.766666667
Dwight Powell,2020,11080125.0,0.100021891,2014,C,27,72.0,10.4,16.19333333,2.52,4.573333333,0.5528,0.253333333,0.84,0.2462,2.286666667,3.753333333,0.606066667,0.576733333,1.56,2.086666667,0.733266667,1.273333333,2.753333333,4.04,0.826666667,0.606666667,0.393333333,0.6,1.913333333,6.873333333
Dwight Powell,2023,4000000.0,0.028880866,2014,C,30,67.2,34.8,21.58,3.22,5.12,0.6236,0.3,0.92,0.297,2.94,4.26,0.6878,0.648,1.96,2.62,0.7446,1.78,3.34,5.1,1.3,0.68,0.52,0.8,2.52,8.62
Dwyane Wade,2015,20000000.0,0.285714286,2003,SG,32,65.0,64.8,34.84,8.56,16.96,0.5078,0.48,1.72,0.2826,8.08,15.26,0.53,0.5216,5.24,6.96,0.7536,1.36,3.74,5.1,5.1,1.68,0.96,2.96,2.24,22.88
Dwyane Wade,2016,23500000.0,0.249620259,2003,SG,33,62.0,61.8,33.94,8.34,16.54,0.5066,0.4,1.4,0.2794,7.94,15.12,0.526,0.5182,4.78,6.34,0.755,1.26,3.56,4.84,4.76,1.56,0.8,2.98,2.1,21.86
Dwyane Wade,2017,2328652.0,0.023499662,2003,SG,34,61.6,61.2,32.62,7.98,16.1,0.4978,0.26,0.98,0.25,7.72,15.1,0.5128,0.5054,4.36,5.72,0.762,1.16,3.2,4.38,4.76,1.48,0.7,2.9,1.9,20.56
Dwyane Wade,2018,2393887.0,0.023499661,2003,SG,35,63.8,63.2,31.96,7.66,15.86,0.4852,0.36,1.24,0.2584,7.32,14.62,0.5014,0.4956,4.14,5.44,0.7626,1.08,3.24,4.32,4.6,1.42,0.58,2.84,1.84,19.8
Dylan Windler,2023,2165000.0,0.016156716,2019,SF,25,40.5,0.0,12.85,1.25,3.1,0.408,0.6,1.95,0.319,0.65,1.15,0.578,0.5115,0.5,0.65,0.8055,0.5,2.1,2.65,0.9,0.45,0.25,0.65,1.05,3.7
E'Twaun Moore,2016,8500000.0,0.086409922,2011,SG,25,62.0,6.0,14.8,1.975,4.825,0.41275,0.55,1.625,0.3535,1.4,3.15,0.43975,0.47275,0.425,0.575,0.7905,0.325,1.1,1.4,1.4,0.55,0.175,0.75,1.15,4.925
E'Twaun Moore,2020,2331593.0,0.021363322,2011,SG,29,64.6,32.0,22.88,3.64,7.54,0.4746,1.02,2.46,0.4042,2.62,5.08,0.5078,0.5382,0.56,0.78,0.6936,0.48,1.6,2.1,1.74,0.7,0.22,0.86,1.72,8.84
E'Twaun Moore,2021,2641691.0,0.023499662,2011,SG,30,64.6,33.2,24.72,4.08,8.6,0.4706,1.2,2.92,0.4112,2.88,5.68,0.502,0.5392,0.64,0.86,0.7114,0.56,1.84,2.4,1.9,0.74,0.24,0.94,1.84,9.96
Ed Davis,2014,1040843.0,0.016504289,2010,C-PF,23,97.66666667,27.33333333,22.53333333,3.011111111,5.544444444,0.541333333,0.0,0.0,0.0,3.011111111,5.544444444,0.542,0.541333333,1.155555556,1.888888889,0.612,2.155555556,4.288888889,6.433333333,0.744444444,0.566666667,1.011111111,0.822222222,2.522222222,7.166666667
Ed Davis,2015,6666667.0,0.081229988,2010,PF,24,89.0,21.5,20.7,2.883333333,5.308333333,0.5395,0.0,0.0,0.0,2.883333333,5.308333333,0.54,0.5395,1.041666667,1.766666667,0.591,1.991666667,3.891666667,5.85,0.658333333,0.5,0.933333333,0.766666667,2.341666667,6.8
Ed Davis,2018,4449000.0,0.043673738,2010,PF,27,86.2,19.2,19.26,2.666666667,4.726666667,0.5618,0.0,0.0,0.0,2.666666667,4.726666667,0.5618,0.5618,1.133333333,2.033333333,0.5604,2.233333333,3.793333333,6.0,0.806666667,0.48,0.866666667,0.733333333,2.453333333,6.46
Ed Davis,2019,4886175.0,0.044769791,2010,C,28,69.4,8.0,19.08,2.48,4.3,0.5712,0.0,0.0,0.0,2.48,4.3,0.5716,0.5712,1.06,1.9,0.5716,2.32,4.04,6.36,0.76,0.46,0.8,0.74,2.46,6.02
Ed Davis,2021,2641691.0,0.023499662,2010,C,30,62.8,2.8,17.12,1.88,3.26,0.563,0.0,0.0,0.0,1.88,3.26,0.5642,0.563,0.98,1.64,0.592,2.24,4.24,6.5,0.68,0.44,0.56,0.74,2.58,4.74
Edmond Sumner,2018,1035179.0,0.010161865,2017,PG,22,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Edmond Sumner,2019,2160000.0,0.019791094,2017,PG,22,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Edmond Sumner,2022,2104059.0,0.017015559,2017,SG,25,27.0,7.25,10.425,1.7,3.425,0.57475,0.375,1.15,0.23025,1.325,2.3,0.62875,0.616,0.625,0.875,0.499,0.275,1.05,1.325,0.775,0.4,0.175,0.525,1.3,4.325
Edmond Sumner,2023,2346614.0,0.017512045,2017,SG,25,27.0,7.25,10.425,1.7,3.425,0.57475,0.375,1.15,0.23025,1.325,2.3,0.62875,0.616,0.625,0.875,0.499,0.275,1.05,1.325,0.775,0.4,0.175,0.525,1.3,4.325
Elfrid Payton,2018,3000000.0,0.029449587,2014,PG,22,79.0,63.33333333,29.73333333,4.433333333,9.9,0.444,0.333333333,1.2,0.287333333,4.066666667,8.7,0.465,0.460666667,1.566666667,2.6,0.610666667,1.166666667,3.033333333,4.2,6.466666667,1.333333333,0.333333333,2.366666667,2.266666667,10.8
Elfrid Payton,2019,8000000.0,0.073300348,2014,PG,23,90.75,79.0,29.49166667,4.608333333,10.09166667,0.453666667,0.366666667,1.258333333,0.290416667,4.216666667,8.833333333,0.476416667,0.471333333,1.608333333,2.625,0.621833333,1.125,3.158333333,4.283333333,6.408333333,1.316666667,0.333333333,2.45,2.291666667,11.225
Elfrid Payton,2020,4767000.0,0.043677845,2014,PG,24,81.0,71.6,29.55333333,4.546666667,10.03333333,0.449733333,0.453333333,1.506666667,0.295133333,4.073333333,8.526666667,0.476333333,0.472066667,1.546666667,2.46,0.646066667,1.14,3.346666667,4.466666667,6.646666667,1.253333333,0.346666667,2.5,2.213333333,11.1
Elfrid Payton,2021,2239544.0,0.019922287,2014,PG,25,73.6,66.2,29.01333333,4.666666667,10.27333333,0.452533333,0.493333333,1.706666667,0.283333333,4.173333333,8.546666667,0.485733333,0.476466667,1.486666667,2.32,0.649866667,1.12,3.466666667,4.546666667,6.786666667,1.233333333,0.386666667,2.42,2.133333333,11.32
Elfrid Payton,2023,2891467.0,0.021578112,2014,PG,27,65.2,53.6,24.17333333,3.866666667,8.733333334,0.434133333,0.413333333,1.486666667,0.264933333,3.453333333,7.226666667,0.465933333,0.456466667,1.106666667,1.74,0.605066667,0.96,2.986666667,3.926666667,5.246666667,1.013333333,0.266666667,2.0,1.773333333,9.24
Elijah Hughes,2022,1836090.0,0.01484849,2020,SF,22,18.0,0.0,3.6,0.6,1.7,0.333,0.4,1.3,0.348,0.1,0.4,0.286,0.467,0.2,0.2,0.75,0.1,0.4,0.5,0.3,0.1,0.1,0.3,0.1,1.7
Elijah Hughes,2023,2019706.0,0.015072433,2020,SG-SF,23,45.0,4.0,7.583333335,0.95,2.766666666,0.339666666,0.55,1.916666666,0.314666666,0.35,0.85,0.391166666,0.456,0.2,0.233333333,0.7825,0.133333333,0.9,1.033333333,0.433333333,0.25,0.15,0.4,0.566666666,2.583333334
Elijah Millsap,2016,773687.0,0.008218211,2014,SG,27,47.0,5.0,19.7,1.7,5.1,0.34,0.6,1.9,0.311,1.1,3.1,0.358,0.399,1.2,1.8,0.674,0.6,2.6,3.2,1.2,1.2,0.3,1.4,2.6,5.3
Elijah Millsap,2019,1678854.0,0.015382573,2014,SG,27,47.0,5.0,19.7,1.7,5.1,0.34,0.6,1.9,0.311,1.1,3.1,0.358,0.399,1.2,1.8,0.674,0.6,2.6,3.2,1.2,1.2,0.3,1.4,2.6,5.3
Elton Brand,2015,890693.0,0.012724186,1999,C,34,72.4,46.2,26.88,4.4,8.84,0.4996,0.0,0.0,0.0,4.4,8.84,0.5008,0.4996,1.6,2.2,0.722,2.16,4.32,6.5,1.3,0.88,1.3,1.12,2.86,10.4
Elton Brand,2016,1551659.0,0.016481937,1999,C,35,64.4,35.6,23.54,3.56,7.1,0.492,0.0,0.0,0.0,3.56,7.1,0.494,0.492,1.2,1.7,0.6788,1.84,3.98,5.84,1.14,0.76,1.22,0.88,2.54,8.32
Emmanuel Mudiay,2019,1737145.0,0.015916667,2015,PG,21,83.66666667,45.0,25.31111111,3.944444444,10.56666667,0.375555556,0.922222222,2.955555556,0.309888889,3.055555556,7.6,0.400888889,0.419888889,2.011111111,2.722222222,0.735111111,0.477777778,2.544444444,3.0,4.244444444,0.788888889,0.3,2.4,1.7,10.81111111
Emmanuel Mudiay,2021,11146.0,9.92e-05,2015,PG,23,72.8,35.8,23.76666667,4.046666667,10.06,0.406933333,0.913333333,2.813333333,0.320733333,3.153333333,7.24,0.439733333,0.452133333,1.926666667,2.573333333,0.747666667,0.466666667,2.486666667,2.92,3.746666667,0.693333333,0.28,2.2,1.62,10.90666667
Emmanuel Mudiay,2022,2298385.0,0.018587077,2015,PG,23,72.8,35.8,23.76666667,4.046666667,10.06,0.406933333,0.913333333,2.813333333,0.320733333,3.153333333,7.24,0.439733333,0.452133333,1.926666667,2.573333333,0.747666667,0.466666667,2.486666667,2.92,3.746666667,0.693333333,0.28,2.2,1.62,10.90666667
Enes Freedom,2015,17515007.0,0.199611835,2011,C,21,72.0,13.0,18.43333333,3.3,6.566666667,0.510333333,0.0,0.0,0.333333333,3.3,6.566666667,0.510666667,0.510666667,1.433333333,1.966666667,0.730666667,2.1,3.233333333,5.333333333,0.466666667,0.366666667,0.433333333,1.333333333,1.966666667,8.033333333
Enes Freedom,2018,653556.0,0.006415651,2011,C,24,90.8,37.6,22.66,5.053333333,9.526666666,0.536266667,0.08,0.266666667,0.416466667,4.98,9.26,0.542666667,0.5404,2.26,2.946666667,0.778,2.86,4.313333333,7.166666667,0.673333333,0.4,0.46,1.646666667,2.253333333,12.5
Enes Freedom,2019,4886175.0,0.044769791,2011,C,25,91.0,51.4,24.74,5.653333333,10.44666667,0.545866667,0.08,0.266666667,0.216466667,5.58,10.18,0.553066667,0.5498,2.44,3.126666667,0.7886,3.24,5.253333333,8.506666667,0.893333333,0.42,0.46,1.706666667,2.433333333,13.88
Enes Freedom,2021,2641691.0,0.023499662,2011,C,27,83.4,28.2,21.82666667,5.093333333,9.006666666,0.5678,0.0666666666,0.28,0.207666667,5.02,8.726666667,0.578066667,0.571666667,2.24,2.866666667,0.783333333,3.22,5.326666667,8.566666667,1.093333333,0.42,0.5,1.513333333,2.186666667,12.56
Eric Bledsoe,2011,4051023.0,0.069792278,2010,PG,21,81.0,25.0,22.7,2.5,6.0,0.424,0.4,1.4,0.276,2.1,4.6,0.47,0.457,1.2,1.6,0.744,0.8,1.9,2.8,3.6,1.1,0.3,2.4,1.6,6.7
Eric Bledsoe,2012,6550000.0,0.112845428,2010,PG,21,81.0,25.0,22.7,2.5,6.0,0.424,0.4,1.4,0.276,2.1,4.6,0.47,0.457,1.2,1.6,0.744,0.8,1.9,2.8,3.6,1.1,0.3,2.4,1.6,6.7
Eric Bledsoe,2019,17500000.0,0.158757038,2010,PG,28,73.8,73.2,32.98,6.4,14.15333333,0.452133333,1.393333333,4.06,0.344533333,4.986666667,10.13333333,0.496,0.501333333,4.52,5.546666667,0.8026,0.74,3.706666667,4.406666667,5.673333333,1.673333333,0.526666667,3.326666667,2.366666667,18.65333333
Eric Gordon,2012,14591391.0,0.243476611,2008,SG,22,59.0,58.0,36.85,6.65,14.75,0.4495,1.9,5.2,0.3675,4.75,9.65,0.4955,0.5155,4.35,5.5,0.7835,0.6,2.15,2.75,3.7,1.2,0.25,2.5,1.8,19.6
Eric Gordon,2016,13221622.0,0.134409332,2008,SG,26,46.4,45.8,33.48,6.1,14.12,0.4298,1.64,4.58,0.3554,4.46,9.52,0.458,0.4904,3.9,4.88,0.8022,0.44,2.1,2.54,3.64,1.16,0.26,2.46,2.06,17.74
Eric Gordon,2020,18893589.0,0.164192611,2008,SG,30,63.6,40.4,31.98,5.38,13.02,0.4144,2.9,7.62,0.3846,2.52,5.36,0.4692,0.525,2.18,2.6,0.825,0.36,2.08,2.44,2.62,0.72,0.36,1.68,2.08,15.8
Eric Gordon,2023,3276360.0,0.024450448,2008,SG,33,51.4,31.4,29.92,5.4,12.86,0.4228,2.78,7.82,0.3554,2.66,5.0,0.5262,0.53,2.44,3.06,0.7922,0.32,1.86,2.16,2.18,0.56,0.4,1.64,1.68,15.96
Eric Moreland,2015,845059.0,0.012072271,2014,PF,23,3.0,0.0,0.7,0.3,0.3,1.0,0.0,0.0,0.0,0.3,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.7
Eric Moreland,2016,980431.0,0.010414274,2014,PF,23,3.0,0.0,0.7,0.3,0.3,1.0,0.0,0.0,0.0,0.3,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.7
Eric Moreland,2017,1826300.0,0.018175575,2014,PF,24,5.5,0.0,3.35,0.35,0.55,0.75,0.0,0.0,0.0,0.35,0.55,0.75,0.75,0.15,0.25,0.25,0.2,0.65,0.85,0.05,0.0,0.25,0.2,0.4,0.85
Eric Moreland,2018,888265.6666666666,0.0087196856666666,2014,PF,24,5.5,0.0,3.35,0.35,0.55,0.75,0.0,0.0,0.0,0.35,0.55,0.75,0.75,0.15,0.25,0.25,0.2,0.65,0.85,0.05,0.0,0.25,0.2,0.4,0.85
Eric Moreland,2019,1737145.0,0.015916667,2014,PF,26,26.0,1.0,6.233333333,0.566666667,0.966666667,0.680333333,0.0,0.0,0.0,0.566666667,0.966666667,0.680333333,0.680333333,0.166666667,0.3,0.293,0.533333333,1.4,1.933333333,0.433333333,0.166666667,0.433333333,0.333333333,0.833333333,1.266666667
Eugene Omoruyi,2022,1117587.0,0.009037944,2021,SF,24,4.0,0.0,4.5,0.5,1.3,0.4,0.3,0.5,0.5,0.3,0.8,0.333,0.5,0.5,1.0,0.5,0.5,1.3,1.8,0.5,0.0,0.0,0.0,0.5,1.8
Eugene Omoruyi,2023,1548485.0,0.011555858,2021,SF,24,4.0,0.0,4.5,0.5,1.3,0.4,0.3,0.5,0.5,0.3,0.8,0.333,0.5,0.5,1.0,0.5,0.5,1.3,1.8,0.5,0.0,0.0,0.0,0.5,1.8
Evan Fournier,2016,17000000.0,0.16821482,2012,SG,22,57.33333333,13.33333333,19.9,3.133333333,7.033333333,0.450666667,1.1,2.8,0.387,2.033333333,4.2,0.491333333,0.527,1.266666667,1.7,0.751,0.366666667,1.733333333,2.066666667,1.6,0.533333333,0.0333333333,1.166666667,2.033333333,8.566666667
Evan Fournier,2021,18250000.0,0.147945383,2012,SF,27,70.2,68.2,32.12,6.06,13.38,0.453,2.12,5.66,0.3748,3.94,7.7,0.5098,0.5322,2.56,3.1,0.8264,0.44,2.52,2.98,3.08,1.0,0.14,1.86,2.58,16.8
Evan Turner,2015,3351755.0,0.047882214,2010,SF,25,96.75,57.0,28.36666667,4.316666667,10.09166667,0.427833333,0.416666667,1.258333333,0.319166667,3.908333333,8.825,0.440333333,0.446916667,1.658333333,2.175,0.751666667,0.575,4.6,5.183333333,3.05,0.708333333,0.2,1.766666667,2.075,10.68333333
Evan Turner,2016,17500000.0,0.17790278,2010,SG,26,93.8,57.0,28.21333333,4.233333333,9.893333334,0.428066667,0.413333333,1.306666667,0.310733333,3.826666667,8.58,0.443866667,0.447733333,1.586666667,2.08,0.751733333,0.56,4.6,5.166666667,3.54,0.766666667,0.2,1.893333333,2.1,10.44666667
Facundo Campazzo,2022,1836090.0,0.01484849,2020,PG,29,65.0,19.0,21.9,1.8,4.8,0.381,1.2,3.3,0.352,0.7,1.5,0.444,0.502,1.2,1.4,0.879,0.3,1.7,2.1,3.6,1.2,0.2,1.1,2.0,6.1
Festus Ezeli,2016,7566500.0,0.080372412,2012,C,25,62.0,24.0,12.7,1.3,2.6,0.4925,0.0,0.0,0.0,1.3,2.6,0.4925,0.4925,0.85,1.35,0.5795,1.55,2.15,3.7,0.25,0.25,0.9,0.75,1.85,3.4
Frank Jackson,2020,1751429.0,0.016047544,2017,PG,20,61.0,16.0,19.2,3.2,7.3,0.434,0.9,2.8,0.314,2.3,4.6,0.507,0.493,0.9,1.2,0.74,0.4,1.8,2.2,1.1,0.4,0.0,0.8,1.5,8.1
Frank Jackson,2021,3075000.0,0.027354244,2017,PG,21,60.0,9.0,16.35,2.75,6.45,0.4195,0.85,2.6,0.32,1.9,3.9,0.486,0.4845,0.9,1.25,0.7435,0.4,1.4,1.8,1.05,0.35,0.05,0.8,1.4,7.2
Frank Jackson,2022,1072769.0,0.008675477,2017,PG,22,53.33333333,8.0,17.06666667,2.966666667,6.733333333,0.432,1.066666667,3.0,0.349,1.866666667,3.8,0.494,0.51,1.1,1.466666667,0.766666667,0.4,1.533333333,1.933333333,1.0,0.366666667,0.0333333333,0.833333333,1.366666667,8.066666667
Frank Kaminsky,2019,4767000.0,0.043677845,2015,PF,24,78.33333333,7.666666667,23.46666667,3.633333333,8.766666667,0.412666667,1.2,3.566666667,0.348333333,2.366666667,5.2,0.456333333,0.482,1.633333333,2.133333333,0.761666667,0.766666667,3.366666667,4.066666667,1.666666667,0.533333333,0.4,0.833333333,1.566666667,10.1
Frank Kaminsky,2020,1882867.0,0.017251851,2015,C,25,70.5,5.75,21.625,3.45,8.15,0.42525,1.175,3.425,0.35125,2.25,4.75,0.4805,0.49825,1.65,2.175,0.75575,0.775,3.175,3.925,1.575,0.475,0.375,0.85,1.525,9.725
Frank Kaminsky,2021,2089448.0,0.01858708,2015,C,26,64.2,7.2,21.28,3.46,8.1,0.4302,1.16,3.38,0.3472,2.3,4.74,0.4904,0.5018,1.64,2.2,0.7402,0.8,3.26,4.04,1.64,0.46,0.36,0.86,1.6,9.72
Frank Kaminsky,2022,2463490.0,0.019922284,2015,C,27,57.4,9.2,20.1,3.44,7.9,0.4424,1.14,3.24,0.3528,2.32,4.68,0.504,0.5132,1.54,2.1,0.7176,0.78,3.24,4.02,1.74,0.42,0.34,0.82,1.58,9.54
Frank Mason III,2020,1678854.0,0.015382573,2017,PG,24,45.0,1.0,15.15,2.35,5.85,0.3995,0.5,1.7,0.2895,1.85,4.25,0.4635,0.441,1.4,1.85,0.7505,0.4,1.45,1.8,2.5,0.55,0.15,1.1,1.15,6.5
Frank Mason III,2021,1729217.0,0.015382577,2017,PG,25,33.0,0.666666667,14.46666667,2.433333333,5.8,0.416666667,0.566666667,1.9,0.288333333,1.866666667,3.933333333,0.498,0.464,1.3,1.866666667,0.696333333,0.466666667,1.5,1.9,2.733333333,0.566666667,0.133333333,1.133333333,1.166666667,6.633333333
Frank Ntilikina,2021,1912787.0,0.017015559,2017,PG,21,59.33333333,17.0,21.23333333,2.266666667,6.266666667,0.364666667,0.733333333,2.366666667,0.308666667,1.533333333,3.9,0.4,0.422666667,0.666666667,0.866666667,0.784,0.4,1.733333333,2.133333333,3.0,0.8,0.266666667,1.4,2.4,5.966666667
Frank Ntilikina,2023,2528233.0,0.01886741,2017,PG,23,53.8,12.0,17.06,1.84,5.0,0.372,0.72,2.1,0.3494,1.14,2.9,0.3698,0.453,0.52,0.7,0.7512,0.32,1.44,1.74,2.16,0.68,0.2,1.0,1.94,4.94
Fred VanVleet,2018,9000000.0,0.088348762,2016,PG,22,37.0,0.0,7.9,1.1,3.0,0.351,0.3,0.8,0.379,0.8,2.2,0.341,0.401,0.5,0.6,0.818,0.1,1.0,1.1,0.9,0.4,0.1,0.4,1.0,2.9
Fred VanVleet,2020,21250000.0,0.184670736,2016,PG,24,59.0,9.333333333,18.46666667,2.666666667,6.533333333,0.395666667,1.166666667,2.933333333,0.390333333,1.5,3.566666667,0.406333333,0.476333333,1.033333333,1.233333333,0.831,0.233333333,1.8,2.033333333,2.966666667,0.733333333,0.233333333,0.9,1.466666667,7.5
Fred VanVleet,2023,42846615.0,0.309361841,2016,PG,27,62.2,39.8,31.52,5.22,12.9,0.4082,2.58,6.8,0.385,2.64,6.1,0.4336,0.5074,2.4,2.78,0.8564,0.44,3.04,3.48,5.52,1.42,0.42,1.78,2.12,15.42
Furkan Korkmaz,2019,1691680.0,0.015500092,2017,SG,20,14.0,0.0,5.7,0.6,2.0,0.286,0.4,1.2,0.294,0.2,0.8,0.273,0.375,0.1,0.3,0.5,0.1,0.6,0.8,0.3,0.1,0.1,0.1,0.9,1.6
Furkan Korkmaz,2021,5000000.0,0.042360496,2017,SG,22,44.66666667,6.333333333,13.83333333,2.0,4.966666667,0.372,1.133333333,3.033333333,0.340666667,0.9,1.933333333,0.418666667,0.476,0.666666667,0.866666667,0.691,0.233333333,1.533333333,1.766666667,0.833333333,0.433333333,0.1,0.466666667,1.2,5.733333333
Gabe Vincent,2020,50000.0,0.000458127,2018,PG,23,9.0,0.0,9.2,0.9,4.1,0.216,0.7,3.0,0.222,0.2,1.1,0.2,0.297,0.0,0.0,0.0,0.0,0.6,0.6,0.7,0.6,0.0,0.1,0.7,2.4
Gabe Vincent,2021,1742428.0,0.015500098,2018,PG,23,9.0,0.0,9.2,0.9,4.1,0.216,0.7,3.0,0.222,0.2,1.1,0.2,0.297,0.0,0.0,0.0,0.0,0.6,0.6,0.7,0.6,0.0,0.1,0.7,2.4
Gabe Vincent,2023,11000000.0,0.079422383,2018,PG,25,42.33333333,11.33333333,15.23333333,1.933333333,5.433333333,0.337,1.133333333,3.6,0.299666667,0.8,1.866666667,0.4,0.435333333,0.333333333,0.433333333,0.561666667,0.166666667,1.0,1.2,1.7,0.633333333,0.0666666667,0.733333333,1.533333333,5.3
Garrett Temple,2010,80703.0,0.001390376,2009,PG-SG,24,51.0,4.0,10.15,1.0875,2.9625,0.35125,0.3625,1.25,0.234375,0.7125,1.725,0.407625,0.404125,0.7625,1.2375,0.51025,0.1375,0.825,1.0125,0.95,0.425,0.225,0.875,1.1625,3.325
