name,start,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,debut,end,salary,birth,target,Pos,G,Pos_PG,Pos_SG,Pos_SF,Pos_PF,Pos_C,contract_period,Annual
Alfonzo McKinnie,2021,0.506329114,10.75189873,1.503797468,3.362025316,0.470936709,0.4,1.303797468,0.311265823,1.15443038,2.058227848,0.574772152,0.534151899,0.451898734,0.651898734,0.633974684,0.751898734,1.356962025,2.108860759,0.301265823,0.402531646,0.101265823,0.403797468,1.256962025,3.859493671,2017,2022,527851.6667,1992,0.013905412,SF,39.50632911,False,False,False,False,True,2,5
Alize Johnson,2020,0.548387097,5.861290323,0.519354839,1.429032258,0.339935484,0.15483871,0.319354839,0.431451613,0.364516129,1.109677419,0.331903226,0.382451613,0.35483871,0.6,0.609677419,0.629032258,1.538709677,2.167741935,0.264516129,0.15483871,0.14516129,0.219354839,0.609677419,1.503225806,2018,2020,996471.0,1996,0.014848488,PF,15.64516129,False,False,False,False,True,1,3
Alize Johnson,2021,0.485714286,8.751428571,1.471428571,2.78,0.503485714,0.148571429,0.397142857,0.268028571,1.374285714,2.331428571,0.531857143,0.532857143,0.554285714,0.651428571,0.854285714,1.208571429,2.722857143,3.931428571,0.605714286,0.251428571,0.202857143,0.451428571,0.802857143,3.645714286,2018,2022,906953.5,1996,0.016047547,PF,17.51428571,False,False,False,False,True,2,4
Alize Johnson,2022,0.0,8.154411765,1.132352941,2.233823529,0.487691176,0.026470588,0.230882353,0.044205882,1.132352941,1.976470588,0.549058824,0.489808824,0.422058824,0.55,0.669779412,1.248529412,2.013235294,3.295588235,0.5,0.241176471,0.079411765,0.539705882,0.814705882,2.707352941,2018,2022,1730636.5,1996,0.015916663,PF,41.52941176,False,False,False,False,True,1,5
Allen Crabbe,2016,8.386363636,21.13181818,2.795454545,6.313636364,0.440840909,1.090909091,2.804545455,0.377545455,1.765909091,3.509090909,0.497886364,0.529022727,0.813636364,0.975,0.821795455,0.222727273,1.913636364,2.197727273,1.045454545,0.645454545,0.238636364,0.606818182,2.052272727,7.595454545,2013,2019,18708125.0,1992,0.190184426,SG,69.40909091,False,False,False,False,True,4,4
Alonzo Gee,2015,9.815028902,13.56705202,1.567630058,3.489017341,0.447861272,0.260115607,0.721387283,0.356716763,1.307514451,2.758959537,0.472682081,0.484907515,0.880346821,1.227745665,0.693416185,0.607514451,1.36300578,1.939306358,0.566473988,0.613872832,0.160115607,0.628901734,1.250289017,4.306936416,2009,2016,1349700.0,1987,0.019281429,SF,91.84393064,False,False,False,True,False,2,7
Amir Coffey,2021,1.0,8.941935484,1.087096774,2.503225806,0.433806452,0.441935484,1.241935484,0.383419355,0.616129032,1.332258065,0.473225806,0.529258065,0.512903226,0.812903226,0.662806452,0.2,0.770967742,0.970967742,0.587096774,0.229032258,0.029032258,0.329032258,0.816129032,3.2,2019,2021,153488.0,1997,0.001365382,SG,36.4516129,False,False,False,True,False,1,3
Amir Coffey,2022,14.90987125,17.3832618,2.063948498,4.572532189,0.441309013,0.852360515,2.293991416,0.362729613,1.211587983,2.297424893,0.512489271,0.530858369,1.042489271,1.2527897,0.814854077,0.340772533,1.552360515,1.914592275,1.193991417,0.417167382,0.140772533,0.5,1.182403434,5.981974249,2019,2024,3666667.0,1997,0.028461835,SG,161.6180258,False,False,True,False,False,3,4
Amir Johnson,2015,72.0,27.61578947,4.253289474,7.406578947,0.567921053,0.3,0.751973684,0.357276316,3.953289474,6.705263158,0.591519737,0.584907895,1.150657895,1.801315789,0.624157895,2.150657895,4.151973684,6.353289474,1.549342105,0.650657895,0.951973684,1.550657895,3.253289474,9.857236842,2005,2016,12000000.0,1987,0.171428571,PF,76.01315789,False,False,True,False,False,2,11
Amir Johnson,2017,76.50314465,21.44150943,2.948427673,4.997484277,0.580471698,0.200628931,0.650943396,0.321553459,2.647798742,4.296855346,0.617962264,0.604050314,0.849685535,1.399371069,0.620314465,1.897484277,3.596855346,5.494339623,1.750314465,0.649685535,0.949056604,1.099371069,2.649685535,6.897484277,2005,2017,11000000.0,1987,0.111006832,PF,79.50314465,False,False,True,False,False,1,13
Amir Johnson,2018,48.64935065,18.03376623,2.315584416,4.071428571,0.55774026,0.203896104,0.607792208,0.36287013,2.05974026,3.463636364,0.591818182,0.586051948,0.751948052,1.203896104,0.64212987,1.596103896,2.955844156,4.551948052,1.703896104,0.6,0.703896104,0.855844156,2.6,5.587012987,2005,2018,2393887.0,1987,0.023499661,PF,77.11688312,False,False,False,True,False,1,14
Andre Drummond,2016,81.50306748,31.69263804,6.397546012,12.39570552,0.517478528,0.0,0.049693252,0.165478528,6.397546012,12.34601227,0.518478528,0.51797546,2.147239264,5.841717791,0.372104294,5.101226994,8.994478528,14.14601227,0.749693252,1.198159509,1.651533742,1.698773006,3.251533742,14.99263804,2012,2020,25434263.0,1993,0.251671763,C,81.50306748,False,False,True,False,False,5,5
Andre Drummond,2020,61.39378239,33.20466321,7.218134715,13.59170985,0.533025907,0.09119171,0.558031088,0.120305699,7.126943005,12.98290155,0.550243524,0.536181347,3.020207254,5.187564767,0.580854922,4.802072539,10.54404145,15.34611399,2.155958549,1.826943005,1.658031088,3.026943005,3.467875648,17.55336788,2012,2020,794536.0,1993,0.007279971,C,99.67357513,False,False,True,False,False,1,9
Andre Drummond,2021,42.66990291,30.32669903,6.775242718,13.17475728,0.516728156,0.047087378,0.412135922,0.062092233,6.72815534,12.73737864,0.529883495,0.518533981,2.844174757,4.868932039,0.586043689,4.033495145,9.707281553,13.75291262,2.387864078,1.678640777,1.394660194,3.187378641,3.386893204,16.47524272,2012,2021,2401537.0,1993,0.021363327,C,104.1747573,False,False,True,False,False,1,10
Andre Drummond,2022,20.21875,19.69270833,3.89375,7.196093751,0.554210938,0.0,0.043489583,0.0,3.89375,7.113802084,0.559203125,0.554210938,1.6046875,2.8296875,0.557651041,3.117447917,6.318229166,9.411979167,1.360416667,1.045052083,0.80625,1.640885416,2.441145833,9.367708333,2012,2023,3280000.0,1993,0.026525413,C,244.0833333,False,False,True,False,False,2,11
Andre Iguodala,2017,0.460992908,26.43829787,2.807801418,5.592198582,0.504950355,0.8,2.346099291,0.356929078,1.953900709,3.192198582,0.613659574,0.580567376,0.853900709,1.3,0.663588652,0.746099291,3.253900709,4.0,3.4,1.046099291,0.407801418,0.984397163,1.438297872,7.323404255,2004,2019,16000000.0,1984,0.159234084,SF,70.92907801,False,False,True,False,False,3,14
Andre Iguodala,2020,9.93258427,22.42134831,2.105617978,4.352808989,0.483955056,0.7,2.123595506,0.324741573,1.405617978,2.229213483,0.636191011,0.562955056,0.529213483,0.929213483,0.53905618,0.723595506,2.976404494,3.7,3.011235955,0.852808989,0.847191011,0.894382022,1.470786517,5.440449438,2004,2021,15000000.0,1984,0.137438153,SF,56.91011236,False,False,True,False,False,2,17
Andre Iguodala,2021,3.75,20.95,1.575,3.975,0.39525,0.925,2.725,0.322,0.725,1.25,0.54375,0.50575,0.375,0.625,0.5935,0.65,2.9,3.55,2.325,0.85,0.7,1.125,1.475,4.45,2004,2021,2641691.0,1984,0.023499662,SF,52.5,False,False,True,False,False,1,18
Andre Iguodala,2022,3.088235294,20.18823529,1.452941177,3.743137255,0.388676471,0.77745098,2.606862745,0.282431373,0.706862745,1.13627451,0.593303922,0.48727451,0.42254902,0.584313725,0.686666667,0.614705882,2.692156863,3.299019608,2.733333333,0.868627451,0.614705882,1.039215686,1.30882353,4.098039216,2004,2022,2905851.0,1984,0.023499664,SF,53.82352941,False,False,False,True,False,1,19
Andre Ingram,2018,0.0,32.0,4.0,8.5,0.471,2.5,4.5,0.556,1.5,4.0,0.375,0.618,1.5,1.5,1.0,0.5,2.5,3.0,3.5,1.5,1.5,1.5,1.5,12.0,2017,2018,7624.0,1985,7.48e-05,SG,2.0,False,False,False,True,False,1,2
Andre Miller,2015,0.633093525,16.08165468,1.801798561,3.756115108,0.486165468,0.134892086,0.408633094,0.338341727,1.676978417,3.358273382,0.504489209,0.502230216,0.832374101,1.133093525,0.763082734,0.471582734,1.567266187,2.017985611,3.458633094,0.485971223,0.113309353,1.197841727,1.294244604,4.599280575,1999,2015,948015.5,1976,0.021416957,SG,142.8057554,False,False,False,True,False,1,17
Andrew Bogut,2016,65.51094891,22.11824818,2.744525547,4.635766423,0.59570073,0.0,0.0,0.510948905,2.744525547,4.635766423,0.595189781,0.596722628,0.3,0.651094891,0.501518248,1.895620438,5.642335766,7.537956204,2.495620438,0.548905109,1.648905109,1.395620438,3.004379562,5.840145985,2005,2016,383351.0,1984,0.004072007,C,68.53284672,False,False,False,True,False,1,12
Andrew Bogut,2017,46.23387097,21.09354839,2.030645161,3.561290323,0.55441129,0.0,0.0,0.564516129,2.030645161,3.561290323,0.55641129,0.555540323,0.212096774,0.566129032,0.387653226,1.878225806,5.598387097,7.476612903,2.088709678,0.495967742,1.308870968,1.382258065,3.190322581,4.308870968,2005,2017,2328652.0,1984,0.023499662,C,63.03225806,False,False,False,True,False,1,13
Andrew Bogut,2018,15.80769231,17.72564102,1.2,2.37948718,0.527910257,0.0,0.0,0.0,1.2,2.37948718,0.53198718,0.527910257,0.098717949,0.302564103,0.493192307,1.798717949,4.82051282,6.619230769,1.441025641,0.401282051,0.798717948,1.366666667,2.723076923,2.465384615,2005,2018,486892.0,1984,0.004779589,C,44.76923077,False,False,False,True,False,1,14
Andrew Goudelock,2012,0.0,10.5,1.7,4.4,0.391,0.7,1.9,0.373,1.0,2.5,0.404,0.471,0.3,0.3,0.917,0.1,0.7,0.8,0.5,0.1,0.0,0.5,0.8,4.4,2011,2012,17934.0,1988,0.000308973,SG,40.0,False,False,False,True,False,1,2
Andrew Harrison,2019,28.62222222,18.9,2.338888889,5.965555555,0.376066667,0.607777778,2.118888889,0.280844444,1.731111111,3.784444445,0.449255556,0.428922222,1.748888889,2.147777778,0.808088889,0.388888889,1.488888889,1.877777778,2.524444444,0.517777778,0.352222222,1.134444445,2.313333333,7.115555556,2016,2019,1620564.0,1994,0.014848488,PG,47.68888889,False,True,False,False,False,1,4
Andrew Nicholson,2016,1.25,13.7,2.391666667,5.208333333,0.456833333,0.533333333,1.583333333,0.342083333,1.858333333,3.583333333,0.5085,0.5095,0.691666667,0.95,0.707916667,0.516666667,2.416666667,2.975,0.483333333,0.2,0.358333333,0.658333333,1.241666667,6.066666667,2012,2019,6500000.0,1989,0.066078176,PF,49.33333333,False,False,True,False,False,4,5
Andrew Wiggins,2018,82.0,36.75,7.75,17.5,0.445,1.35,3.8,0.3435,6.5,13.65,0.474,0.4825,3.75,5.2,0.7015,1.1,3.1,4.2,2.15,1.05,0.5,2.0,2.1,20.65,2014,2022,29542010.0,1995,0.273181109,SF,82.0,False,False,True,False,False,5,5
Andrew Wiggins,2023,56.22018349,30.4059633,6.113302752,13.12477064,0.464142202,1.974770642,5.084862385,0.382619266,4.172018349,8.039908257,0.513885321,0.537330275,1.728440367,2.59587156,0.664298165,1.433486239,3.236238532,4.669724771,2.071100917,0.937614679,0.701376147,1.33440367,2.405045871,15.86330275,2014,2026,27250001.0,1995,0.192472961,SF,156.559633,False,False,True,False,False,4,10
Anfernee Simons,2022,33.49344978,28.56375546,5.867248909,13.47685589,0.434764192,2.906113537,7.402620087,0.399270742,2.989082969,6.074235808,0.472358079,0.55058952,2.050655022,2.31790393,0.872611354,0.362008734,2.372052401,2.68908297,3.576855895,0.498253275,0.127074236,1.804366812,1.936681223,16.73842795,2018,2025,25000000.0,1999,0.187193471,SG,136.7729258,False,False,True,False,False,4,5
Anthony Brown,2017,6.254901961,18.01764706,1.445098039,4.403921569,0.331509804,0.670588235,2.439215686,0.275666667,0.831372549,1.98627451,0.398588235,0.406784314,0.341176471,0.398039216,0.483333333,0.484313725,2.176470588,2.660784314,0.711764706,0.498039215,0.152941177,0.517647059,1.270588235,3.962745098,2015,2017,50000.0,1992,0.000504577,SF,25.98039216,False,False,False,True,False,1,3
Anthony Brown,2018,0.0,14.02608695,1.608695652,4.386956522,0.387695652,0.647826087,2.426086957,0.294130435,0.960869566,2.008695652,0.456391305,0.476739131,0.0,0.0,0.0,0.695652174,2.178260869,2.873913044,0.739130435,0.473913043,0.086956522,0.517391304,1.304347826,3.873913044,2015,2018,1567007.0,1992,0.01538257,SF,21.08695652,False,False,False,True,False,1,4
Anthony Davis,2016,64.68992248,35.81627907,9.305426357,18.07286822,0.515139535,0.28372093,0.956589147,0.19696124,9.021705426,17.21627907,0.526286822,0.52275969,5.405426357,6.894573643,0.782775194,2.310852713,7.889147287,10.24728682,2.058139535,1.405426357,2.474418605,1.68372093,2.241860465,24.35271318,2012,2020,25434263.0,1993,0.251671763,PF,64.68992248,False,True,False,False,False,5,5
Anthony Davis,2020,59.15254237,33.73559322,9.184745763,17.98474576,0.509644068,1.057627119,3.072881356,0.330474576,8.127118644,14.91186441,0.546474576,0.537898305,6.677966102,8.120338983,0.821322034,2.679661017,7.901694915,10.58135593,3.53220339,1.547457627,2.347457627,2.262711864,2.452542373,26.00508475,2012,2024,37980720.0,1993,0.317028436,C,59.15254237,False,True,False,False,False,5,9
Anthony Davis,2025,76.0,35.5,9.4,16.9,0.556,0.4,1.4,0.271,9.0,15.5,0.582,0.567,5.5,6.8,0.816,3.1,9.5,12.6,3.5,1.2,2.3,2.1,2.3,24.7,2012,2027,59043600.0,1993,0.399658849,C,76.0,False,False,False,True,False,3,14
Anthony Gill,2022,4.055865922,9.892737431,1.332960894,2.567597765,0.520826816,0.206145251,0.666480447,0.288301676,1.126815642,1.901117319,0.601653632,0.558586593,0.749720671,0.940223464,0.78278771,0.677094972,1.153631285,1.848603352,0.598882682,0.199441341,0.224581006,0.380446927,1.139664805,3.60726257,2016,2023,1916664.0,1992,0.015500093,PF,134.5530726,False,False,False,True,False,2,7
Anthony Lamb,2021,3.0,17.3,1.9,4.9,0.39,1.0,3.0,0.324,1.0,2.0,0.489,0.487,0.8,0.9,0.857,1.1,1.8,2.9,1.0,0.3,0.2,0.8,1.4,5.5,2020,2021,8558.0,1998,7.61e-05,SF,24.0,False,False,False,True,False,1,2
Anthony Tolliver,2019,7.680555556,19.67222222,2.213194444,5.097222222,0.426986111,1.638888889,4.013194444,0.409368056,0.574305556,1.084027778,0.492388889,0.590020833,1.029166667,1.338888889,0.790680556,0.419444444,2.445138889,2.919444444,0.919444444,0.354861111,0.3,0.654861111,1.619444444,7.139583333,2007,2019,956348.6667,1985,0.023499661,PF,72.68055556,False,False,False,False,True,1,13
Anthony Tolliver,2020,6.08,16.15085715,1.306285714,3.555428572,0.361948571,1.005142857,2.877142857,0.347474286,0.301142857,0.678285714,0.422142857,0.503011429,0.503428571,0.659428571,0.738068572,0.453714286,2.306285714,2.752571429,0.756,0.301142857,0.243428571,0.597142857,1.348,4.132,2007,2021,747907.0,1985,0.013544502,PF,93.28571429,False,False,False,False,True,2,14
Anthony Tolliver,2021,8.79338843,15.25950414,1.119834711,3.129752066,0.339636364,0.845454545,2.50661157,0.326024794,0.274380165,0.632231405,0.390826446,0.470041323,0.397520661,0.515702479,0.722561984,0.576033058,2.047107438,2.612396695,0.73553719,0.301652893,0.209090909,0.568595041,1.252066115,3.426446281,2007,2021,15182.0,1985,0.000135054,PF,101.0,False,False,False,False,True,1,15
Antonio Blakeney,2018,0.0,16.5,2.8,7.5,0.371,0.8,2.7,0.288,2.0,4.8,0.418,0.423,1.6,2.1,0.769,0.2,1.5,1.7,1.1,0.4,0.1,0.6,1.0,7.9,2017,2019,1468807.0,1996,0.014418587,SG,19.0,False,False,False,False,True,2,2
Antonius Cleveland,2020,0.0,4.2,0.4,1.3,0.286,0.0,0.3,0.0,0.4,1.0,0.364,0.286,0.3,0.5,0.6,0.2,0.5,0.6,0.1,0.1,0.3,0.2,0.7,1.0,2017,2020,1620564.0,1994,0.014848488,SG,11.0,False,False,True,False,False,1,4
Archie Goodwin,2016,8.397959184,16.78061224,2.597959184,6.354081633,0.406959184,0.358163265,1.407142857,0.257520408,2.239795918,4.946938776,0.450989796,0.435214286,1.965306122,2.814285714,0.699520408,0.583673469,1.623469388,2.207142857,1.681632653,0.458163265,0.2,1.548979592,1.416326531,7.519387755,2013,2017,611453.6667,1994,0.010759005,SG,50.30612245,False,False,True,False,False,2,4
Archie Goodwin,2017,8.517241379,17.69655172,2.855172414,6.368965517,0.457793103,0.365517241,1.462068966,0.269137931,2.486206897,4.906896552,0.513068966,0.490034483,2.262068966,3.196551724,0.710758621,0.496551724,1.8,2.282758621,1.924137931,0.420689655,0.234482759,1.5,1.162068966,8.351724138,2013,2017,1577230.0,1994,0.015916664,PG,47.68965517,False,False,True,False,False,1,5
Arinze Onuaku,2016,1.0,11.3,2.0,2.3,0.857,0.0,0.0,0.0,2.0,2.3,0.857,0.857,0.5,1.3,0.375,1.2,2.3,3.5,0.7,0.2,0.5,0.3,1.0,4.5,2013,2016,980431.0,1987,0.010414274,C,6.0,False,False,True,False,False,1,4
Armoni Brooks,2021,5.0,26.0,3.9,9.6,0.406,3.0,7.9,0.382,0.9,1.8,0.514,0.563,0.4,0.6,0.583,0.5,2.9,3.4,1.5,0.6,0.3,1.1,1.7,11.2,2019,2024,1074828.5,1998,0.014594889,SG,20.0,False,True,False,False,False,4,3
Aron Baynes,2015,11.39837398,13.11300813,2.039837398,4.010569106,0.50998374,0.0,0.056910569,0.142276423,2.039837398,3.953658537,0.512260163,0.510552846,0.912195122,1.02601626,0.882235772,1.384552846,2.439837398,3.724390244,0.543089431,0.113821138,0.213821138,0.813821138,1.955284553,5.048780488,2012,2017,6500000.0,1986,0.079199235,C,62.67479675,False,True,False,False,False,3,4
Aron Baynes,2017,1.480769231,15.34423077,2.159615385,4.219230769,0.508846154,0.0,0.0,0.0,2.159615385,4.219230769,0.510403846,0.508846154,1.359615385,1.663461538,0.800538462,1.603846154,3.0,4.555769231,0.503846154,0.251923077,0.551923077,0.751923077,2.044230769,5.626923077,2012,2017,4328000.0,1986,0.043676143,C,78.11538462,False,True,False,False,False,1,6
Aron Baynes,2018,35.75,16.95384615,2.263461538,4.634615385,0.491192308,0.0,0.155769231,0.07425,2.263461538,4.478846154,0.4995,0.49275,0.892307692,1.144230769,0.796384615,1.551923077,3.415384615,4.919230769,0.763461538,0.251923077,0.551923077,0.855769231,2.355769231,5.471153846,2012,2019,5323440.0,1986,0.052257704,C,78.11538462,False,False,False,False,True,2,7
Aron Baynes,2020,22.51612903,18.85483871,3.138709677,6.522580645,0.475064516,0.851612903,2.464516129,0.34716129,2.232258065,4.058064516,0.547451613,0.536064516,1.135483871,1.470967742,0.806225806,1.7,3.451612903,5.106451613,1.325806452,0.2,0.609677419,0.980645161,2.906451613,8.264516129,2012,2021,7175000.0,1986,0.06574125,C,46.93548387,False,False,False,False,True,2,9
Arron Afflalo,2015,62.13537118,33.01441048,5.316593887,12.11135371,0.434991266,1.584716157,4.229257642,0.378358079,3.720960699,7.916157205,0.467008733,0.500868995,2.656768559,3.173362446,0.834484716,0.344104804,2.930131004,3.319213974,2.222707424,0.512227074,0.068122271,1.66069869,2.045851528,14.84497817,2007,2016,8000000.0,1985,0.114285714,SG,129.5414847,False,False,False,False,True,2,9
Arron Afflalo,2017,51.45454545,29.93409091,4.075757576,9.266666667,0.441613636,1.161363636,2.984090909,0.395401515,2.914393939,6.282575758,0.463454545,0.506469697,1.453787879,1.661363636,0.864030303,0.207575758,2.706818182,2.914393939,1.676515152,0.353787879,0.1,0.968939394,1.861363636,10.76666667,2007,2017,2328652.0,1985,0.023499662,SG,66.37878788,False,True,False,False,False,1,11
Ashton Hagans,2021,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2020,2021,1489065.0,1999,0.013246259,PG,2.0,True,False,False,False,False,1,2
Ashton Hagans,2023,1.0,16.6,1.5,3.7,0.408,0.4,1.3,0.32,1.1,2.4,0.457,0.465,0.7,0.9,0.824,0.7,1.6,2.4,2.8,0.6,0.5,1.6,2.1,4.2,2020,2023,906062.0,1999,0.013446037,PG,19.0,False,False,False,True,False,1,4
Austin Rivers,2015,3.814479638,20.22171946,2.736651584,6.630316742,0.407606335,0.502714932,1.614479638,0.31779638,2.215384615,4.984615385,0.439140272,0.446828054,1.263800905,1.923076923,0.65681448,0.384162896,1.587330317,1.952941176,2.11719457,0.633936651,0.168778281,0.962443439,1.918552036,7.205429865,2012,2016,3227451.0,1992,0.046106443,PG,126.0859729,False,False,True,False,False,2,4
Austin Rivers,2016,4.730593607,20.99406393,2.919634703,6.87260274,0.417726028,0.625114155,2.044748858,0.308502283,2.245205479,4.827853882,0.463520548,0.463689497,1.138356165,1.673059361,0.67077169,0.353424657,1.618721461,1.953424657,1.870776255,0.633333333,0.169406393,0.9,1.949315068,7.56803653,2012,2018,11825000.0,1992,0.122389203,PG-SG,125.9954338,False,False,True,False,False,3,5
Austin Rivers,2018,42.55555556,30.46592593,4.942222222,11.39111111,0.433866667,1.816296296,4.858518519,0.374162963,3.125925926,6.477777778,0.477444444,0.513481481,1.754814815,2.6,0.668859259,0.345185185,1.9,2.29037037,3.342222222,0.871111111,0.19037037,1.69037037,2.5,13.40074074,2012,2018,1155323.0,1992,0.011341262,SG,68.12592593,False,True,False,False,False,1,7
Austin Rivers,2020,9.459090909,25.67727273,3.076818182,7.470454545,0.410286364,1.381818182,4.213636363,0.329463636,1.695,3.256818182,0.514290909,0.502681818,0.807272727,1.368181818,0.579531818,0.330909091,1.920454546,2.251363636,2.040454546,0.630909091,0.238181818,0.835,2.469090909,8.325909091,2012,2022,1203677.667,1992,0.030015256,SG,126.0363636,False,False,False,True,False,3,9
Austin Rivers,2021,4.578571429,23.44071429,3.003571429,7.085,0.4228,1.453571429,4.066428572,0.362578572,1.535,3.033571429,0.50415,0.527114286,0.849285714,1.231428571,0.706771428,0.297142857,2.133571428,2.430714286,1.995714286,0.764285714,0.085,0.843571429,1.835714286,8.332857143,2012,2021,2401537.0,1992,0.021363327,SG,70.05714286,False,False,False,True,False,1,10
Austin Rivers,2022,10.96858639,21.91204189,2.359685864,5.471727749,0.424727749,1.205759162,3.402617801,0.354277487,1.115706806,2.107329843,0.541643979,0.534691099,0.569633508,0.796335078,0.732151832,0.207853403,1.680104712,1.887958115,1.694764398,0.727748691,0.089005235,0.758638744,1.708900524,6.413612566,2012,2022,2905851.0,1992,0.023499664,SG,101.2827225,False,False,False,True,False,1,11
Avery Bradley,2014,54.36363636,29.9,5.0,11.89090909,0.421636364,1.072727273,2.936363636,0.359545455,3.927272727,8.854545455,0.442363636,0.466363636,1.136363636,1.490909091,0.781727273,0.709090909,2.363636364,3.072727273,1.718181818,1.190909091,0.290909091,1.509090909,2.490909091,12.30909091,2010,2017,8000000.0,1990,0.105630083,PG,55.45454545,False,False,True,False,False,4,5
Avery Bradley,2018,46.10204082,32.00816327,5.938095238,13.79795918,0.433380952,1.77414966,4.642176871,0.369591837,4.232653061,9.155782313,0.462272109,0.49640136,1.307482993,1.755782313,0.762265306,0.761904762,3.106802721,3.868707483,2.093877551,1.152380952,0.2,1.965986395,2.224489796,15.03061224,2010,2019,12480000.0,1990,0.122510283,SG,78.15646259,False,False,True,False,False,2,9
Avery Bradley,2019,47.33027523,30.63440367,4.63119266,11.34357798,0.409151376,1.494495413,4.116513762,0.352669724,3.186697247,7.22706422,0.439674312,0.474766055,0.973853211,1.214220183,0.817009174,0.609174312,2.082110092,2.684862385,2.256880734,0.875688073,0.23853211,1.724770642,2.385321101,11.76100917,2010,2020,4886175.0,1990,0.044769791,SG,111.6513761,False,False,True,False,False,2,10
Avery Bradley,2020,49.84,28.548,3.804,9.156,0.41548,1.364,3.78,0.35336,2.476,5.376,0.4606,0.48924,0.604,0.712,0.84044,0.608,2.084,2.656,2.108,0.752,0.22,1.28,2.536,9.556,2010,2020,5635000.0,1990,0.051630933,SG,104.44,False,False,True,False,False,1,11
Avery Bradley,2021,23.42718447,23.20291262,2.908737864,7.026213592,0.406718447,1.253398058,3.614563107,0.344320388,1.629126214,3.411650486,0.473669903,0.496271845,0.412621359,0.54854369,0.819009709,0.354368932,1.892233009,2.199029126,1.513592233,0.837864077,0.1,1.006796117,2.103883495,7.452427184,2010,2021,2641691.0,1990,0.023499662,SG,51.62135922,False,False,False,False,True,1,12
Axel Toupane,2016,0.0,14.5,1.2,3.3,0.357,0.6,1.9,0.325,0.6,1.4,0.4,0.45,0.6,0.8,0.765,0.4,1.1,1.5,0.7,0.3,0.3,0.3,1.9,3.6,2015,2017,376849.5,1992,0.007951244,SF,21.0,False,False,False,False,True,2,2
Axel Toupane,2017,0.0,13.74827586,1.220689655,3.017241379,0.378310345,0.510344828,1.651724138,0.292793103,0.710344828,1.365517241,0.455172414,0.457586207,0.434482759,0.579310345,0.553965517,0.289655172,0.872413793,1.162068966,0.506896552,0.293103448,0.293103448,0.217241379,1.789655172,3.372413793,2015,2017,3558477.5,1990,0.050457651,SF,17.4137931,False,False,False,True,False,1,3
Axel Toupane,2018,0.0,11.775,1.275,2.275,0.43425,0.275,1.0,0.20825,1.0,1.275,0.6,0.4775,0.0,0.0,0.0,0.0,0.275,0.275,0.0,0.275,0.275,0.0,1.5,2.775,2015,2018,1892571.667,1989,0.034357852,SF,8.0,False,False,False,True,False,1,4
Ayo Dosunmu,2023,44.89456869,27.19936102,3.815974441,7.633546326,0.501584665,0.967731629,2.764217252,0.349840256,2.872523962,4.920447284,0.58255591,0.564067093,0.848242812,1.097124601,0.775217252,0.575079872,2.224920128,2.8,2.917891374,0.82428115,0.373162939,1.297763578,2.300319489,9.523322684,2021,2025,7000000.0,2000,0.050541516,SG,193.8945687,False,False,True,False,False,3,3
B.J. Johnson,2019,0.0,7.014285714,1.278571429,2.6,0.5,0.414285714,1.0,0.428785714,0.864285714,1.6,0.558214286,0.581785714,0.278571429,0.278571429,0.928571429,0.278571429,0.878571429,1.107142857,0.0,0.278571429,0.0,0.278571429,0.585714286,3.292857143,2018,2019,1445697.0,1995,0.013246262,SF,14.0,False,False,True,False,False,1,2
B.J. Johnson,2020,0.0,7.55,1.120833334,2.85,0.40875,0.366666667,0.958333333,0.388875,0.754166667,1.891666667,0.434375,0.476041667,0.5375,0.579166667,0.916666667,0.2875,1.0125,1.270833333,0.125,0.2875,0.0,0.4125,0.466666667,3.170833333,2018,2020,1620564.0,1995,0.014848488,SF,12.33333333,False,False,True,False,False,1,3
B.J. Johnson,2021,0.0,8.3,0.9,3.2,0.281,0.3,0.9,0.333,0.6,2.3,0.261,0.328,0.9,1.0,0.9,0.3,1.2,1.5,0.3,0.3,0.0,0.6,0.3,3.0,2018,2021,839385.5,1995,0.014848489,SF,10.0,False,True,False,False,False,1,4
Bam Adebayo,2021,68.23529412,33.55294118,6.570588235,11.70588235,0.563117647,0.0,0.152941176,0.193352941,6.570588235,11.55294118,0.568235294,0.564117647,4.029411765,5.394117647,0.741823529,2.305882353,7.282352941,9.635294118,5.241176471,1.147058824,1.158823529,2.705882353,2.405882353,17.21764706,2017,2025,32600060.0,1997,0.254157316,PF,68.23529412,False,False,False,True,False,5,5
Ben McLemore,2017,40.23255814,20.30155039,2.947286822,6.794573643,0.429472868,1.047286822,2.747286822,0.371457364,1.9,4.047286822,0.468325581,0.504364341,1.1,1.5,0.734550388,0.405426357,1.747286822,2.152713178,1.010852713,0.658139535,0.1,1.263565891,1.958139535,7.941860465,2013,2018,5330000.0,1993,0.053787856,SG,64.68992248,False,False,False,True,False,2,5
